SMILES,Mutagenicity
O=C1CCc2ccc3ccc4ccccc4c3c21,positive
CCCCOCCCC,positive
CCNC(=N)N(N=O)[N+](=O)[O-],
CNc1ccc2ncc(-c3ccccc3)nc2c1C,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,
Cn1c(=O)c2c(ncn2C)n(C)c1=O,negative
CN1CCc2cc3c(c4c2C1C(O)c1ccccc1-4)OCO3,positive
C=C(C)C,positive
Cc1cc(=O)oc2c3c(ccc12)C1(C)OOC1(C)O3,negative
O=Cc1ccc(Cl)cc1,undetermined
CCCC(=O)OCc1ccc([N+](=O)[O-])cc1,negative
CC(Br)C(=O)NC(C)(C)C,undetermined
CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC43C)N2C1,negative
O=[N+]([O-])c1cc2[nH]c3ccc4c(O)cccc4c3c2c2ccccc12,
OC1C=Cc2c(cc3c4c(cc5ccccc53)-c3ccccc3-c24)C1O,undetermined
Oc1cc2ccc3cc4ccccc4c4ccc(c1)c2c34,negative
Oc1c2c3c(ccc4ccc5cccc1c5c43)-c1ccccc1-2,negative
NNC(=O)c1[nH]c2ccccc2c1N,positive
CCN(CC)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,positive
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,positive
CCN(CC)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,positive
CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,positive
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,positive
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,negative
Clc1cc(Cl)c(Cl)cc1Cl,negative
Nc1ccc2c(c1)[nH]c1ccccc12,positive
CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,positive
O=[N+]([O-])c1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1,negative
C=C(C)C1CO1,undetermined
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,positive
O=C1c2ccccc2-c2ccc3ccccc3c21,positive
CC1(C)O[C@]2(C)CC[C@H]1CC2,positive
CCN(CC)C(=S)SSC(=S)N(CC)CC,positive
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,positive
O=C(CBr)c1oc([N+](=O)[O-])c(Cl)c1Cl,positive
Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,
CN(C)c1[nH]cnc2ncnc1-2,
FC(F)(F)C(F)(F)C(Cl)Cl,undetermined
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,negative
Nc1cccc2nc3c(N)cccc3nc12,positive
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,negative
CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,positive
C1=C[C@@H]2[C@H]3C=C[C@H](C3)[C@@H]2C1,positive
COCCOCCOCCOC,negative
COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C,positive
COC(=O)C(N)CSCCCl,positive
c1ccc(N=Nc2ccccc2)cc1,negative
Nc1ccccc1Cl,negative
O=P(OCCCl)(OCCCl)OCCCl,undetermined
C=C1C[C@]23C[C@@]1(O)CC[C@@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,positive
CCC1=C(CC2NCCc3cc(OC)c(OC)cc32)CC2c3cc(OC)c(OC)cc3CCN2C1,negative
Clc1ccc2oc3ccccc3c2c1,positive
O=C(O)COc1ccc(Cl)cc1Cl,positive
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,negative
CCCCCCCCOc1ccc(C(=O)O)cc1,
ClCCl,positive
Cc1cccc2c1-c1cc3ccccc3cc1C1NC21,negative
N#CCc1cn(N=O)c2ccccc12,negative
CC(=O)CC(C)C,negative
O=C(O)COc1ccc(Cl)cc1,positive
COc1ccc(-c2nc(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)[nH]2)cc1,negative
O=C(Cl)c1ccc(C(=O)Cl)cc1,
C=CCOC(=O)CCCCCCCC,negative
O=C(/N=c1\sn(C(=O)c2cccc(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1cccc(Cl)c1,positive
Nc1c(O)cccc1C(=O)O,undetermined
ClC1c2cccc3ccc4c5ccccc5cc1c4c23,
COC(=O)c1cc2c([nH]c3ccccc32)c(-c2ccc3c(n2)C(=O)C=CC3=O)n1,negative
c1ccc2c(c1)ccc1ncccc12,positive
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)nc12,positive
C=C(C)C(=O)N[N+](C)(C)C[C@@H](C)O,negative
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,
COc1cc([N+](=O)[O-])c2ncccc2c1,negative
CCC(CCOCN1C=CN(C)C1/C=N/O)[N+](=O)[O-],positive
CN(C)CCN(Cc1ccsc1)c1ccccn1,positive
CCOC(=O)C(C)=O,positive
Clc1ccc(Br)cc1,positive
CCC(C)=O,positive
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CC(O)C(O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,negative
O=C1CCc2ccccc2O1,positive
N#C/C=C\C#N,negative
O=C(c1ccc(Br)cc1)C1OC1c1ccccc1,positive
OC[C@H](O)CI,positive
CCCCC[C@@H](CC)OC(=O)c1cccc(C(=O)O[C@H](CC)CCCCC)c1,negative
COC(=O)[C@]1(C(N)=O)O[C@@]1(C)[C@H](O)C(C)C,positive
Cc1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,undetermined
c1ccc2c(c1)Oc1ccccc1O2,positive
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,undetermined
Cc1cccc2c1ccc1ccccc12,positive
Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,positive
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,
Cc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,positive
Nc1ccccc1C(=O)O,positive
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,negative
Nc1cccc([N+](=O)[O-])c1O,positive
COc1c(O)cc2c3c1-c1ccccc1CC3N(C)CC2,
CC1(C)C2CC3OC3(C)C1C2,undetermined
Cn1c2ccccc2c2ccc([N+](=O)[O-])cc21,positive
CC(=O)Nc1ccc2ncccc2c1,negative
O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,undetermined
CC1(C)CC(C(=O)O)C(C)(C)N1O,negative
OCCN(CCO)c1ccc(N=Nc2ccc(N(CCO)CCO)nc2)cc1,negative
CCCCCN(CCCCC)CCCCC,negative
COc1cc(OC)c2c(c1)OC1OC3OC3C21,positive
Clc1nncc2cccnc12,negative
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,positive
Cc1cccc(C)c1,negative
CC(C)NC[C@@H](O)COc1cccc2ccccc12,negative
OCc1ccc2c(CO)c3ccc4ccccc4c3nc2c1,positive
Nc1ccc(Cl)cc1[N+](=O)[O-],positive
CCCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,positive
BrCc1ccc(CBr)cc1,positive
O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,negative
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,positive
Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,negative
Clc1nncc2ccncc12,positive
Sc1ccccc1,negative
Clc1cccnc1,positive
Clc1ccc(CSc2ccc(Cl)cc2)cc1,negative
CC(=O)/C(C)=N\O,
BrCBr,undetermined
CCN(CC)CCCN,negative
CC(/C=C(\C#N)c1ccc(F)cc1)C(c1ccccc1)C(C#N)c1ccc(F)cc1,positive
COc1c(Cl)c(Cl)c([N+](=O)[O-])c(Cl)c1Cl,negative
Cc1[nH]c2c(c3nc4ccccc4c1-3)C(=O)C(N1CC1)=CC2=O,negative
CC(Cl)C(Br)CBr,positive
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,negative
CN(C)c1nc(N(C)C)nc(N(C)C)n1,positive
C1CCCCC1,negative
O=NN1CCSC1C(O)C(O)C(O)CO,undetermined
CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1,
c1ccc2c(c1)-c1cc3c(ccc4ccccc43)nc1C1OC21,negative
Cc1ccc(N=NN(C)C)cc1,negative
C=C[C@](C)(CCC=C(C)C)OC(=O)c1ccccc1N,negative
O=[N+]([O-])c1ccc2ccc3c(O)ccc4ccc1c2c43,negative
CN(Cc1cccc(C#N)c1)N=O,negative
c1cscn1,positive
Cc1cc2c3c(cccc3c1)-c1cc3ccccc3cc1-2,positive
Clc1ccncc1,negative
C[C@@H](O)COC[C@@H](C)O,negative
CC(=O)Nc1ccc2c(c1OC(=O)c1ccccc1)Cc1ccccc1-2,undetermined
Cc1c2c(c3ccc4ccccc4c3c1C)CCC2=O,negative
C[C@@H](N)CN,positive
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,negative
OC1C=Cc2cc3c(ccc4ccccc43)c(Br)c2C1O,
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,positive
Oc1cccc2c3ccccc3c3cc4ccccc4cc3c12,negative
Cc1c(N)nc(C(CNCC(N)C(N)=O)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN(C)CCCNC(=N)CC3CCC(Cl)CC3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1,
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,positive
Fc1cccc2ncccc12,
Cc1ccc(Cl)cc1N,negative
C1COCCOCCOCCOCCOCCOCCO1,negative
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,positive
C1CS1,negative
O=C1C=CCO1,
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,negative
CN(CC(=O)NN)c1ccc2ccccc2c1,positive
COc1nsc2cc([N+](=O)[O-])ccc12,positive
CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1,
[O-][N+](=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,negative
CCC(=O)C(C)=O,positive
CCCCC#N,negative
CC(=O)N(O)c1ccc(Br)cc1,negative
Cc1cccc(C)c1NO,positive
C1CC1C2,negative
c1ccc2c(c1)-c1c(ccc3ccccc13)[C@@H]1O[C@H]21,
CC(C)C[C@@H](C)Nc1ccc(Nc2ccccc2)cc1,negative
BrCc1c2ccccc2cc2c1ccc1ccccc12,positive
c1ccc2c(c1)ccc1c3c(ccc12)CCC3,positive
CC(C)(C)C1CCC2(CC1)CO2,positive
Cc1cccc2cc([N+](=O)[O-])ccc12,
COc1cc(C2OCC3C(c4cc(OC)c(OC)c(OC)c4)OCC23)cc(OC)c1OC,negative
CCC(CCC(C)O)COC(=O)c1ccccc1C(=O)O,negative
Cc1cc2c(cc1C)C(C)c1ccccc1-2,negative
Cc1c2ccccc2c(C)c2ccccc12,positive
O=C(O)Cc1c[nH]c2ccc(O)cc12,
N#CSCSC#N,positive
Cc1c(N)nc(C)c2c1[nH]c1ccccc12,
O=[N+]([O-])c1cccc2nc3c([N+](=O)[O-])cccc3nc12,positive
[N-]=[N+]=NC[C@@H](O)Cn1cnc2c(N)ncnc21,
COc1ccc(/C=C/c2ccc(N)cc2)cc1,negative
O=C(O)C1OC(Oc2c3ccccc3c3ccc4cccc5ccc2c3c54)C(O)C(O)C1O,positive
O=[N+]([O-])c1cc2[nH]c3ccc4ccc(O)cc4c3c2c2ccccc12,positive
O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c1ccccc1,positive
O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,negative
C#CCBr,negative
Cc1ccncc1,positive
CC(N)CCN,
CCCC(CCC)C(=O)O,undetermined
CC(=O)Oc1cc([N+](=O)[O-])c2ccc3cccc4ccc1c2c43,undetermined
CCSCCOP(=S)(OC)OC,negative
CC(C)COS(=O)(=O)c1ccccc1,negative
[N-]=[N+]=NCCC(c1ccccc1)c1ccccc1,negative
O=[N+]([O-])c1ccc2ccccc2c1,undetermined
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,negative
CCNC(=S)NCC,positive
CCCC[C@@H](CC)CO,
O=C(NCCCl)Sc1[nH]cnc2ncnc1-2,
C=CCCCCCCCCCCCC,negative
CC1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)C)cc2)O1,positive
Nc1c(C(=O)N/N=C/c2ccccc2)[nH]c2ccccc12,undetermined
CCOC1=CC(c2ccccc2)(c2ccccc2)N(O)c2ccccc21,
Cc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,negative
O=[N+]([O-])c1cccc2c1[nH]c1ccccc12,undetermined
CCON(OC(C)=O)C(=O)c1ccccc1,negative
Nc1cccc2nc3ccccc3cc12,negative
O=c1oc2cccc3ccc4c5ccccc5cc1c4c32,positive
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,positive
O=Cc1ccccc1,negative
C=CCCCCCCCCCCC,positive
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,positive
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,positive
CC(=O)OCc1ccccc1,
OCCNc1ccc(N=Nc2ccc(NCCO)cc2)cc1,negative
COc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,positive
COC(=O)c1ccccc1C(=O)OC,positive
BrCc1cccc(CBr)c1,positive
c1ccc([Se][Se]c2ccccc2)cc1,positive
Oc1c(Cl)cccc1Cl,negative
Cc1cc2cc3ccccc3cc2c2ccccc12,
O=C(C(Cl)Cl)N1CCN(c2ncc([N+](=O)[O-])s2)C1=O,positive
[N-]=[N+]=NCC(O)CO,negative
Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-],undetermined
CCc1ccc2c3c(cccc13)-c1ccccc1-2,negative
O=C1CCc2c1cc(C(F)(F)F)c1c2ccc2ccccc21,negative
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,
CN1CCC[C@@H]1c1cccnc1,positive
O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,undetermined
NC(=S)c1c(Cl)cccc1Cl,positive
CC(=O)N(C)c1snc2ccccc12,negative
C(=N/c1snc2ccccc12)\c1ccccc1,positive
c1cc(OCC2CO2)c2sncc2c1,positive
O=C(NCO)NCO,positive
Cc1ccc(N(N=O)C2OCC(O)C(O)C2O)cc1,negative
CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],negative
CCNCC,undetermined
O=C[C@H]1CO1,negative
COc1cc(NC(C)=O)ccc1NC(C)=O,positive
CC(C)(c1ccc(OC[C@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,undetermined
O=[N+]([O-])c1ccc2c(c1)-c1cc3ccccc3c3cccc-2c13,negative
CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](C)(O)[C@H]3[C@@H](O)[C@@H]12,negative
CC1(C2CO2)CO1,positive
Cc1ccc(CCl)cc1,undetermined
COC1=CC(=O)C=C/C1=N\c1c2ccccc2nc2ccccc12,undetermined
CC1CC2(OC2C)C(=O)OC2CCN(C)CC=C(COC(=O)C1(C)O)C2=O,negative
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,positive
OC[C@H](Br)CBr,positive
Nc1ccc([N+](=O)[O-])c(O)c1,
ClCc1ccc2cccc3c2c1-c1ccccc1-3,positive
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4ccc(O)cc4)cc3)cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,positive
Nc1ccc2nc3ccccc3nc2c1,negative
O=C(c1ccccc1)[C@@H](O)c1ccccc1,negative
C=CC(=O)OCCO,
CC(=O)CCC(C)=O,negative
Cc1cccc2c([N+](=O)[O-])cccc12,positive
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,negative
O=NN(Cc1ccccc1)Cc1ccccc1,positive
COc1ccc(NOS(=O)(=O)O)cc1N,negative
c1ccc2sc(SN3CCOCC3)nc2c1,positive
CC[C@@]1(CC(=O)O)OCCc2c1n(C)c1ccccc21,
CC(C)(S)C(N)C(=O)O,negative
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,positive
O=C1CCCCC1,positive
O=NN(CCCl)C(=O)NCCCl,positive
c1cnc2c(c1)-c1ncsc1CC2,negative
COC(=O)/C(Br)=C(\OP(=O)(OC)OC)c1ccc(Cl)cc1Cl,negative
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccc1,negative
CC(Cl)c1ccccc1,negative
CN(C)CCNC(=O)c1cccc2c1Nc1ccccc1O2,positive
c1ccc2c(c1)CCNC2,negative
CCCCc1cc(C)cc(CCCC)c1O,positive
c1ccc2c(c1)CCC1CCCCC21,positive
CC(C)CC1NC(=O)C(C)N(C)C(=O)CNC(=O)/C(=C\c2ccccc2)N(C)C1=O,
COC(=O)C(CSCC(C)Br)NC(C)=O,undetermined
Cc1cc(N(CCO)CCO)ccc1N=Nc1cccnc1,negative
CN(C)CCNC(=O)c1cccc2c(N)c3ccccc3nc12,undetermined
Cc1ccc(NO)cc1[N+](=O)[O-],
C=Cc1ccc(O)c(OC)c1,positive
CCc1cccc2cc([C@H](O)CNC(C)(C)C)oc12,negative
CCCCC(CC)COC(=O)c1ccc(N(C)N=O)cc1,negative
COP(=O)(O)OC,negative
CC(=O)c1ccccc1[N+](=O)[O-],negative
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,negative
Cc1cccc([N+](=O)[O-])c1C(O)O,negative
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,undetermined
Oc1[nH]nc2ccccc12,
CN1CCNCC1,positive
O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,negative
c1ccc2c(c1)ccc1c3ccncc3ccc21,
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,negative
Cc1ccc2ccccc2c1,positive
O=[N+]([O-])c1ccc2c(c1)CCc1ccccc1-2,
CCCCCCCCCCCCCC(=O)ON(C(C)=O)c1ccc2c(c1)Cc1ccccc1-2,positive
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,negative
N=NCO,positive
CN(C)C,positive
NC1CCCCC1,positive
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,negative
CCN(CC)C(=S)SSCC(NC(C)=O)C(=O)O,negative
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,negative
O=C(Nc1cccc2c(=O)c3c(ccc4c5cc(NC(=O)c6ccccc6)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12)c1ccccc1,positive
C(CC1CO1)C1CO1,negative
CCCCCN(CCCCO)N=O,positive
CC(=O)Nc1ccc([N+](=O)[O-])cc1,positive
Clc1ccc2cc3ccccc3cc2c1,positive
CCCC[CH-][N+](=O)[O-],
Cc1cc2c(nc1N)[nH]c1ccccc12,negative
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,
CC(Br)C(N)=O,positive
Nc1cc2ccc3cccc4ccc(c1)c2c34,undetermined
N=C(N)N,negative
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C=CC(O)C4O,negative
NC(=O)CI,positive
Cc1c(N)cc(N)cc1[N+](=O)[O-],negative
CC(C)CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,undetermined
CCCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2,positive
Cc1cccc(N=O)c1,positive
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,positive
CC1(C)C[C@H]2C=C(CO)[C@@]3(C=O)C[C@@]3(C)[C@@H]2C1,positive
O=C(O)c1occ(-c2ccccc2)c1-c1ccccc1,negative
O=C(Nc1snc2ccccc12)c1ccccc1,negative
O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,positive
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,positive
Cc1cc(C)nc(SC(=O)OC(C)(C)C)n1,negative
Fc1ccc(F)c2c1ccc1cccnc12,positive
CCOC(=O)CBr,negative
Cc1ccc(O)cc1,negative
COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],
Cc1cccc2ccc3cc4ccccc4cc3c12,negative
Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],positive
Cc1c2ccccc2c([C@@H]2CO2)c2ccccc12,positive
CN(C)c1ccc(N)cc1,negative
c1ccc([C@H]2N[C@@H]2c2ccccc2)cc1,
COc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,negative
Nc1ccc2[nH]c3ccccc3c2c1[N+](=O)[O-],negative
CCCCN(CCO)N=O,positive
O=CC=O,negative
O=C1C=Cc2c(ccc3cc4ccccc4cc23)C1=O,negative
O=C(O)C(=O)O,negative
CC[C@@H](C)Nc1ccc(N[C@H](C)CC)cc1,negative
Cc1cc2c(c3ccc4ccccc4c13)CCC2=O,negative
O=CCCCC=O,negative
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,negative
Cn1c([N+](=O)[O-])cnc1COC(N)=O,positive
CC1C(O)CCC2=CC(=O)C3(C4(CO)CO4)OC3C21C,negative
CN(CCCl)CCCl,positive
O=C1C=CC(=O)c2ccccc21,negative
O=C(O)Cc1cccc2ccccc12,positive
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,
CNc1ccc2ncc(C)nc2c1N,positive
CN(C)C(=S)SSC(=S)N(C)C,positive
OCc1ccccc1,positive
Oc1c2ccccc2nc2ccc3c(c12)OCCO3,
CC(C)(CO)C(O)C(=O)NCCCO,positive
CC(C)(C)CBr,positive
CCCCN(N=O)[C@@H](CCC)OC(C)=O,
OC1c2cccnc2C2OC2C1O,positive
c1ccc2c(CC3CO3)cccc2c1,negative
CC(=O)Nc1cnc2ccccc2c1,positive
CCC(=O)n1ncc(Cl)c(Cl)c1=O,negative
Clc1nncc2ccccc12,positive
Cc1ccc(N)c([N+](=O)[O-])c1,positive
CCN(CC)c1ccc(N)cc1,positive
CC1CCCC1,negative
Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O,positive
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=C[C@H](O)[C@H]4O,positive
c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,negative
CC/C=C/C=C/C=C/C=C/C=C/SCC(O)CO,negative
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1OC,undetermined
CC(O)C(O)C(O)C(O)C1SCCN1N=O,positive
CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,negative
CC(C)=CC1C(C(=O)O)C1(C)C,positive
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,positive
COP(=O)(NC(C)=O)SC,positive
c1cnc2c(c1)ccc1ncccc12,
COC(=O)COc1ccc(Cl)cc1Cl,
Oc1cccc2cc3cccc(O)c3c(O)c12,negative
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,positive
O=NN1CCNCC1,negative
BrCc1ccc2c3c(cccc13)-c1ccccc1-2,positive
CC(Cl)Cl,negative
O=C1NCCCN1/N=C/c1ccc([N+](=O)[O-])o1,negative
COc1ccccc1/C=C\C=O,
CCNc1snc2ccccc12,negative
Cc1c2ccccc2c(C)c2c3c(ccc12)C(=O)C(=O)C=C3,positive
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,positive
CCOC(=O)Cc1c(C(=O)O)c2ccccc2n1C,negative
C=C[C@@H](OC(C)=O)c1ccc(OC)cc1,positive
C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,negative
CC(=O)C(C)=O,
CC(=O)Nc1cc2c(cc1Cl)-c1ccccc1C2,positive
O=C(O)/C=C\C(=O)O,negative
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,negative
ClCCCBr,negative
Cc1cc(=O)n(-c2ccccc2)n1C,negative
CC1(O)C=Cc2cc3c(ccc4ccccc43)c3c2C1(O)CC3,positive
Cc1cc(C)cc(O)c1,negative
CS(=O)(=O)n1ncc(Cl)c(Cl)c1=O,negative
c1ccc2sc(SNC3CCCCC3)nc2c1,undetermined
O=C(O)C1Cc2c([nH]c3ccccc23)C(CO)N1,
COC(=O)C1=C(C)C(C)(O)OC1=O,negative
Nc1nc(/C=C\c2ccc([N+](=O)[O-])o2)cs1,
CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12,negative
Clc1cc(Cl)cc(Cl)c1,positive
CCOP(=S)(OCC)SCCl,
Oc1cnc2ccccc2c1,positive
CCCCCO,positive
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,negative
Oc1ccc2[nH]ccc2c1,negative
CCC1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(O)c2C1=O,negative
CC(=O)NS(=O)(=O)c1ccc(N)cc1,negative
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,negative
O=C(/C=N/O)Nc1ccccc1,positive
CC(Br)C(=O)NCc1ccccc1,
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,
Oc1c2ccccc2nc2ccccc12,negative
CC(=O)Nc1ccc(C)c(N=Nc2cc(NC(C)=O)ccc2C)c1,negative
Cc1cc2c(c3ccc4ccccc4c13)C[C@H](O)C2=O,negative
Nc1ccc(O)c([N+](=O)[O-])c1,positive
CC#N,positive
O=c1ccc2ccc3ccc(=O)c4ccc1c2c34,negative
O=S(=O)(O)c1ccc(O)c2ncccc12,
